SMILES,Most Basic,Most Acidic,Mass Solubility pH 1,Mass Solubility pH 2,Mass Solubility pH 3,Mass Solubility pH 4,Mass Solubility pH 5,Mass Solubility pH 6,Mass Solubility pH 7,Mass Solubility pH 8,Mass Solubility pH 9,Mass Solubility pH 10,LogD pH 1,LogD pH 2,LogD pH 3,LogD pH 4,LogD pH 5,LogD pH 6,LogD pH 7,LogD pH 8,LogD pH 9,LogD pH 10,Water Solubility,Caco-2 permeable,Melting Point (°C),Boiling Point (°C),Bioavailability,Bi Basic,Bi Acidic
CC(CN(C)C)C(C)(O)Cc1ccc(Cl)cc1,9.59,14.63,2.876217840591642,2.876217840591642,2.876217840591642,2.8744818176994666,2.859738566197147,2.737987326333431,2.2041199826559246,1.3010299956639813,0.414973347970818,-0.10237290870955855,0.16,0.16,0.16,0.16,0.18,0.3,0.83,1.73,2.62,3.13,-0.27164621797877153,,,2.1658376246901283,1.0,1.0,1.0
CC(CN(C)C)CN1c2ccccc2CCc3ccccc13,9.38,,1.3979400086720377,1.0413926851582251,0.9294189257142927,0.9294189257142927,0.8976270912904415,0.7481880270062004,0.11394335230683679,-0.7958800173440752,-1.6575773191777938,-2.0861861476162833,1.14,1.52,1.6,1.61,1.63,1.8,2.41,3.33,4.19,4.62,,0.8059,1.6532125137753437,,1.0,1.0,0.0
CC(CN(C)C)CN1c2ccccc2Sc3ccc(cc13)C#N,9.31,,-0.10790539730951958,-0.10790539730951958,-0.10790539730951958,-0.10790539730951958,-0.13076828026902382,-0.3098039199714863,-0.958607314841775,-1.8860566476931633,-2.721246399047171,-3.1307682802690238,1.49,1.49,1.49,1.49,1.51,1.7,2.34,3.27,4.11,4.51,-1.537602002101044,,2.3106933123433606,,1.0,1.0,0.0
CC(CN(C)C)CN1c2ccccc2Sc3ccccc13,9.34,,0.47712125471966244,0.4623979978989561,0.4623979978989561,0.4623979978989561,0.43136376415898736,0.25527250510330607,-0.37675070960209955,-1.2924298239020637,-2.1426675035687315,-2.5528419686577806,1.91,1.94,1.94,1.95,1.97,2.14,2.78,3.7,4.55,4.96,-3.0259490972071226,0.7965,1.8325089127062364,2.210853365314893,1.0,1.0,0.0
CC(CN1CCCCC1)C(=O)c2ccc(C)cc2,8.47,,2.6757783416740852,2.6757783416740852,2.6757783416740852,2.658964842664435,2.5237464668115646,1.9590413923210936,1.0413926851582251,0.17609125905568124,-0.3098039199714863,-0.4089353929735008,-0.09,-0.09,-0.09,-0.07,0.06,0.63,1.53,2.41,2.9,3.0,-0.7772835288524167,,,,1.0,1.0,0.0
CC(CN1CCN(CCOCCO)CC1)CN2c3ccccc3Sc4ccccc24,7.3,14.41,3.0,2.921166050637739,2.4471580313422194,1.9912260756924949,1.3617278360175928,0.43136376415898736,-0.431798275933005,-0.9208187539523752,-1.0,-1.0087739243075051,-0.51,-0.33,0.14,0.59,1.23,2.15,3.02,3.49,3.58,3.59,-1.485452247339714,,,,1.0,1.0,1.0
CC(CN1CCOCC1)C(C(=O)N2CCCC2)(c3ccccc3)c4ccccc4,6.9,,2.041392685158225,2.041392685158225,1.9912260756924949,1.591064607026499,0.7708520116421442,-0.14874165128092473,-0.8239087409443188,-1.0087739243075051,-1.0457574905606752,-1.0457574905606752,-0.58,-0.57,-0.5,-0.13,0.7,1.62,2.3,2.5,2.52,2.53,-1.7569619513137056,0.5628,2.2600713879850747,,1.0,1.0,0.0
CC(CN1c2ccccc2Sc3ccc(cc13)C(C)=O)N(C)C,8.93,,0.47712125471966244,0.47712125471966244,0.47712125471966244,0.47712125471966244,0.414973347970818,0.07918124604762482,-0.721246399047171,-1.6382721639824072,-2.337242168318426,-2.5850266520291822,1.18,1.18,1.18,1.19,1.24,1.58,2.38,3.31,4.01,4.25,-1.9136401693252518,0.8427,,,1.0,1.0,0.0
CC(CN1c2ccccc2Sc3ccccc13)N(C)C,8.98,,0.6627578316815741,0.6627578316815741,0.6627578316815741,0.6627578316815741,0.6020599913279624,0.2304489213782739,-0.585026652029182,-1.5086383061657274,-2.2006594505464183,-2.3979400086720375,1.77,1.79,1.79,1.79,1.85,2.21,3.03,3.96,4.64,4.85,-1.8068754016455384,0.8867,1.7781512503836436,2.2810333672477277,1.0,1.0,0.0
CC(CN1c2ccccc2Sc3cccnc13)N(C)C,8.82,,2.4471580313422194,2.380211241711606,2.041392685158225,1.6020599913279623,1.380211241711606,0.9030899869919435,0.04139268515822508,-0.8860566476931632,-1.4685210829577449,-1.6197887582883939,0.13,0.2,0.52,0.98,1.21,1.68,2.55,3.46,4.05,4.21,-0.8538719643217619,0.808,2.331427296520743,,1.0,1.0,0.0
CC(COc1ccccc1)N(CCCl)Cc2ccccc2,6.58,,1.8976270912904414,1.8808135922807914,1.7634279935629373,1.255272505103306,0.36172783601759284,-0.5228787452803376,-1.0705810742857071,-1.193820026016113,-1.214670164989233,-1.214670164989233,0.59,0.6,0.71,1.22,2.11,3.0,3.55,3.67,3.68,3.69,-1.9871627752948278,0.7367,1.591064607026499,,1.0,1.0,0.0
CC(COc1ccccc1)NC(C)C(O)c2ccc(O)cc2,8.41,9.96,3.0,3.0,3.0,3.0,2.8662873390841948,2.255272505103306,1.3424226808222062,0.47712125471966244,0.07918124604762482,0.25527250510330607,-0.3,-0.3,-0.3,-0.28,-0.12,0.47,1.39,2.25,2.65,2.47,-1.294992040666664,,,,1.0,1.0,1.0
CC(COc1ccccc1Cc2ccccc2)N3CCCCC3,9.46,,1.3424226808222062,1.3424226808222062,1.3424226808222062,1.3424226808222062,1.3222192947339193,1.1760912590556813,0.6020599913279624,-0.3010299956639812,-1.1674910872937636,-1.6382721639824072,2.05,2.05,2.05,2.05,2.07,2.21,2.78,3.69,4.56,5.04,-2.844663962534938,,,,1.0,1.0,0.0
CC(Cc1ccccc1)N(C)Cc2ccccc2,8.88,,2.146128035678238,2.146128035678238,2.146128035678238,2.146128035678238,2.0791812460476247,1.724275869600789,0.8976270912904415,-0.03151705144606486,-0.721246399047171,-0.9208187539523752,0.74,0.74,0.74,0.75,0.81,1.17,1.98,2.91,3.6,3.81,,0.8815,2.1122697684172707,,1.0,1.0,0.0
CC(Cc1ccccc1)N=CC(Cl)(Cl)Cl,3.33,,-0.00877392430750515,-0.5767541260631921,-1.3467874862246563,-1.7695510786217261,-1.8239087409443189,-1.853871964321762,-1.853871964321762,-1.853871964321762,-1.853871964321762,-1.853871964321762,2.75,3.32,4.09,4.5,4.57,4.58,4.58,4.58,4.58,4.58,,,,,1.0,1.0,0.0
CC(Cc1ccccc1)NCCC#N,7.9,,3.0,3.0,3.0,3.0,2.921166050637739,2.113943352306837,1.1760912590556813,0.47712125471966244,0.2787536009528289,0.2304489213782739,-1.06,-1.06,-1.05,-0.99,-0.64,0.17,1.1,1.79,2.01,2.04,-0.7351821769904635,0.7437,,,1.0,1.0,0.0
CC(Cc1ccccc1)NN,8.0,,3.0,3.0,3.0,3.0,3.0,2.9278834103307068,1.99563519459755,1.2304489213782739,0.8920946026904804,0.8388490907372553,-2.44,-2.44,-2.44,-2.4,-2.16,-1.43,-0.5,0.29,0.6,0.65,0.5740312677277188,,,,1.0,1.0,0.0
CC(N(O)C(N)=O)c1sc2ccccc2c1,-0.55,9.97,-1.2441251443275085,-1.2441251443275085,-1.2441251443275085,-1.2441251443275085,-1.2441251443275085,-1.2441251443275085,-1.2441251443275085,-1.2291479883578558,-1.1079053973095196,-0.585026652029182,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.69,2.57,2.05,,-0.5793,2.1604685311190375,,1.0,1.0,1.0
CC(N)C(=O)Nc1c(C)cccc1C,8.1,14.14,3.0,3.0,3.0,3.0,3.0,2.456366033129043,1.5440680443502757,0.9822712330395684,0.8388490907372553,0.8260748027008264,-2.61,-2.34,-2.28,-2.18,-1.7,-0.82,0.08,0.65,0.79,0.81,0.2041199826559248,0.7383,2.4082399653118496,,1.0,1.0,1.0
CC(N)C12CC3CC(CC(C3)C1)C2,11.17,,2.230448921378274,2.230448921378274,2.230448921378274,2.230448921378274,2.230448921378274,2.230448921378274,2.1760912590556813,1.9590413923210936,1.252853030979893,0.3424226808222063,0.2,0.2,0.2,0.2,0.2,0.21,0.24,0.47,1.18,2.11,,0.6348,2.4771212547196626,,1.0,1.0,0.0
CC(N)Cc1ccccc1,9.94,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.629409599102719,1.6989700043360187,0.9822712330395684,-1.31,-1.31,-1.31,-1.31,-1.31,-1.25,-0.92,-0.13,0.8,1.52,,0.8395,1.9912260756924949,1.8109042806687004,1.0,1.0,0.0
CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,7.16,,2.73559889969818,2.7315887651867388,2.699837725867246,2.462397997898956,1.7403626894942439,0.8129133566428556,0.04139268515822508,-0.3010299956639812,-0.36653154442041347,-0.36653154442041347,-0.78,-0.77,-0.74,-0.5,0.21,1.14,1.94,2.27,2.32,2.32,,0.8866,2.368286884902131,,1.0,1.0,0.0
CC(NCCC(c1ccccc1)c2ccccc2)c3ccccc3,9.49,,0.7558748556724915,0.7558748556724915,0.7558748556724915,0.7558748556724915,0.7558748556724915,0.6127838567197355,0.04139268515822508,-0.8239087409443188,-1.7212463990471711,-2.221848749616356,2.1,2.1,2.1,2.11,2.12,2.25,2.81,3.71,4.59,5.09,-4.206209615309182,,2.302114376956201,,1.0,1.0,0.0
CC(O)(CC(O)=O)CC(O)=O,,3.95,2.7259116322950483,2.7307822756663893,2.782472624166286,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-1.01,-1.02,-1.07,-1.43,-2.58,-4.36,-5.65,-5.76,-5.76,-5.76,2.439332693830263,-0.657,,,1.0,0.0,1.0
CC(O)(C[S](=O)(=O)c1ccc(F)cc1)C(=O)Nc2ccc(C#N)c(c2)C(F)(F)F,-3.75,11.49,-3.113509274827518,-3.113509274827518,-3.113509274827518,-3.113509274827518,-3.113509274827518,-3.113509274827518,-3.113509274827518,-3.113509274827518,-3.113509274827518,-3.0861861476162833,4.13,4.13,4.13,4.13,4.13,4.13,4.13,4.13,4.13,4.11,-2.3010299956639813,-0.6085,2.2833012287035497,,1.0,1.0,1.0
CC(O)([P](O)(O)=O)[P](O)(O)=O,,1.97,2.7151673578484576,2.9585638832219674,2.9995654882259823,2.9995654882259823,2.9995654882259823,2.9995654882259823,2.9995654882259823,2.9995654882259823,2.9995654882259823,2.9995654882259823,-0.78,-1.03,-1.9,-3.49,-5.02,-5.42,-5.9,-6.19,-6.25,-6.29,1.0606978403536116,-0.8581,2.297760511099134,2.762528522447,1.0,0.0,1.0
CC(O)=O,,4.79,2.292256071356476,2.294466226161593,2.3010299956639813,2.357934847000454,2.710963118995276,3.0,3.0,3.0,3.0,3.0,-0.32,-0.32,-0.33,-0.39,-0.74,-1.55,-2.52,-3.42,-3.94,-4.06,2.509202522331103,0.5968,1.2201080880400552,2.071513805095089,1.0,0.0,1.0
CC(O)C(CO)NC(=O)C1CSSCC(NC(=O)C(N)Cc2ccccc2)C(=O)NC(Cc3ccccc3)C(=O)NC(Cc4c[nH]c5ccccc45)C(=O)NC(CCCCN)C(=O)NC(C(C)O)C(=O)N1,10.43,12.6,1.7481880270062005,1.7403626894942439,1.7403626894942439,1.7323937598229686,1.6812412373755872,1.3617278360175928,0.7558748556724915,0.0,-0.9208187539523752,-1.7958800173440752,-0.7,-0.7,-0.7,-0.69,-0.64,-0.32,0.28,1.03,1.96,2.84,-1.9136401693252518,-0.7824,2.1889284837608534,3.1604685311190375,0.0,1.0,1.0
CC(O)C(O)=O,,3.91,2.890979596989689,2.905256048748451,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-0.85,-0.87,-0.99,-1.52,-2.43,-3.39,-4.2,-4.54,-4.59,-4.6,2.749736315569061,,1.2253092817258628,2.0863598306747484,1.0,0.0,1.0
CC(O)CO,,14.49,2.57978359661681,2.57978359661681,2.57978359661681,2.57978359661681,2.57978359661681,2.57978359661681,2.57978359661681,2.57978359661681,2.57978359661681,2.57978359661681,-1.01,-1.01,-1.01,-1.01,-1.01,-1.01,-1.01,-1.01,-1.01,-1.01,2.9786369483844743,-0.6594,1.7781512503836436,2.2732328340430454,1.0,0.0,1.0
CC(O)Cn1c(C)ncc1[N+]([O-])=O,2.62,14.5,2.797959643737196,1.919078092376074,1.3010299956639813,1.1760912590556813,1.146128035678238,1.146128035678238,1.146128035678238,1.146128035678238,1.146128035678238,1.146128035678238,-1.43,-0.56,0.04,0.2,0.22,0.22,0.22,0.22,0.22,0.22,0.6884198220027106,,,,1.0,1.0,1.0
CC(S)C(=O)NCC(O)=O,-1.32,3.36,1.9294189257142926,1.9590413923210936,2.2041199826559246,2.9036325160842376,3.0,3.0,3.0,3.0,3.0,3.0,-0.68,-0.71,-0.94,-1.65,-2.6,-3.55,-4.22,-4.51,-4.98,-5.56,,,,,1.0,1.0,1.0
CC(c1ccccn1)C2=C(CCN(C)C)Cc3ccccc23,9.58,,2.9763499790032735,2.9740509027928774,2.954724790979063,2.800717078282385,2.322219294733919,1.9138138523837167,1.3424226808222062,0.4471580313422192,-0.4559319556497244,-1.0,-0.25,-0.25,-0.23,-0.08,0.39,0.81,1.37,2.27,3.17,3.71,-0.6216020990518624,0.7598,,,1.0,1.0,0.0
CC/C(c1ccccc1)=C(c2ccccc2)/c3ccc(OCCN(C)C)cc3,8.69,,0.8692317197309762,0.8692317197309762,0.8692317197309762,0.8512583487190752,0.7708520116421442,0.3222192947339193,-0.5528419686577808,-1.4685210829577449,-2.070581074285707,-2.2291479883578558,2.03,2.03,2.03,2.04,2.13,2.58,3.45,4.36,4.96,5.11,-2.9913998282380825,0.8866,1.9867717342662448,,1.0,1.0,0.0
CC1(C)C2CCC1(C)C(=O)C2,,,0.04139268515822508,0.04139268515822508,0.04139268515822508,0.04139268515822508,0.04139268515822508,0.04139268515822508,0.04139268515822508,0.04139268515822508,0.04139268515822508,0.04139268515822508,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,0.2041199826559248,0.8084,2.255272505103306,2.3096301674258988,1.0,0.0,0.0
CC1(C)CCC(C)(C)c2cc(NC(=O)c3ccc(cc3)C(O)=O)ccc12,-2.25,3.83,-3.1739251972991736,-3.154901959985743,-3.0915149811213505,-2.721246399047171,-1.8860566476931633,-0.958607314841775,-0.27572413039921095,-0.05551732784983137,-0.022276394711152253,-0.022276394711152253,5.52,5.51,5.45,5.06,4.23,3.3,2.61,2.4,2.37,2.37,-3.2403321553103694,0.5697,,,1.0,1.0,1.0
CC1(C)CNc2cc(NC(=O)c3cccnc3NCc4ccncc4)ccc12,5.21,11.75,2.531478917042255,2.380211241711606,1.8260748027008264,0.43136376415898736,-1.1739251972991736,-1.8239087409443189,-1.9208187539523751,-1.958607314841775,-1.958607314841775,-1.9208187539523751,-0.6,-0.44,0.11,1.51,3.11,3.76,3.87,3.88,3.88,3.88,-1.9507819773298183,,,,1.0,1.0,1.0
CC1(C)NC(=O)N(c2ccc(c(c2)C(F)(F)F)[N+]([O-])=O)C1=O,-1.34,7.59,-1.1023729087095586,-1.1023729087095586,-1.1023729087095586,-1.1023729087095586,-1.1023729087095586,-1.1023729087095586,-1.0087739243075051,-0.5686362358410126,0.2041199826559248,0.7558748556724915,1.93,1.94,1.94,1.94,1.93,1.92,1.84,1.4,0.61,0.08,-2.377785977033705,-0.5254,,,1.0,1.0,1.0
CC1(C)N[C@@H](C(=O)N1[C@H]2[C@H]3SC(C)(C)[C@@H](N3C2=O)C(O)=O)c4ccccc4,5.09,2.45,-3.2365720064370627,-4.207608310501746,-4.920818753952375,-4.853871964321762,-4.0655015487564325,-3.0861861476162833,-2.0861861476162833,-1.0861861476162833,-0.10790539730951958,0.7923916894982539,5.52,6.11,6.76,6.69,5.92,5.12,4.75,4.69,4.68,4.68,-0.2907300390241692,-0.7602,2.278753600952829,,1.0,1.0,1.0
CC1(C)OC[C@@H](COC(=O)CCc2ccc(OC[C@@H](O)CNCCNC(=O)N3CCOCC3)cc2)O1,9.11,13.73,2.6127838567197355,2.6127838567197355,2.6127838567197355,2.6020599913279625,2.5185139398778875,2.041392685158225,1.1760912590556813,0.2787536009528289,-0.3187587626244128,-0.46852108295774486,-2.82,-2.82,-2.81,-2.8,-2.72,-2.26,-1.39,-0.48,0.11,0.26,-0.4762535331884355,,,,0.0,1.0,1.0
CC1(C)O[C@@H]2CO[C@@]3(CO[S](N)(=O)=O)OC(C)(C)O[C@H]3[C@@H]2O1,-8.22,9.22,-1.0222763947111522,-1.0222763947111522,-1.0222763947111522,-1.0222763947111522,-1.0222763947111522,-1.0222763947111522,-1.0222763947111522,-1.0,-0.8239087409443188,-0.1938200260161128,2.16,2.16,2.16,2.16,2.16,2.16,2.15,2.13,1.96,1.34,0.9912260756924949,-0.6055,2.093421685162235,2.642167634404945,1.0,1.0,1.0
CC1(C)O[C@@H]2C[C@H]3C4CCC5=CC(=O)C=CC5(C)[C@H]4C(O)CC3(C)[C@@]2(O1)C(=O)CO,,12.87,-1.4559319556497243,-1.4559319556497243,-1.4559319556497243,-1.4559319556497243,-1.4559319556497243,-1.4559319556497243,-1.4559319556497243,-1.4559319556497243,-1.4559319556497243,-1.4559319556497243,2.57,2.57,2.57,2.57,2.57,2.57,2.57,2.57,2.57,2.56,,-0.6162,2.412460547429961,,1.0,0.0,1.0
CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)CC[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@@]2(O1)C(=O)CCl,,13.19,-1.8239087409443189,-1.8239087409443189,-1.8239087409443189,-1.8239087409443189,-1.8239087409443189,-1.8239087409443189,-1.8239087409443189,-1.8239087409443189,-1.8239087409443189,-1.8239087409443189,3.03,3.03,3.03,3.03,3.03,3.03,3.03,3.03,3.03,3.03,-1.9507819773298183,,2.441695135640717,,1.0,0.0,1.0
CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@@]2(O1)C(=O)CO,,12.78,-1.3565473235138126,-1.3565473235138126,-1.3565473235138126,-1.3565473235138126,-1.3565473235138126,-1.3565473235138126,-1.3565473235138126,-1.3565473235138126,-1.3565473235138126,-1.3565473235138126,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23,,0.5,2.4265112613645754,,1.0,0.0,1.0
CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)CC[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@@]2(O1)C(=O)CO,,12.87,-1.494850021680094,-1.494850021680094,-1.494850021680094,-1.494850021680094,-1.494850021680094,-1.494850021680094,-1.494850021680094,-1.494850021680094,-1.494850021680094,-1.494850021680094,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31,,0.5279,2.399673721481038,,1.0,0.0,1.0
CC1(C)S[C@@H]2[C@H](N=CN3CCCCCC3)C(=O)N2[C@H]1C(O)=O,9.04,2.41,0.3010299956639812,-0.4089353929735008,-0.7958800173440752,-0.8860566476931632,-0.8860566476931632,-0.8860566476931632,-0.8538719643217619,-0.744727494896694,-0.2596373105057561,0.6627578316815741,0.32,0.23,-0.03,-0.15,-0.17,-0.17,-0.18,-0.29,-0.73,-1.25,-0.009217308196862183,-0.6287,,,1.0,1.0,1.0
CC1(C)S[C@@H]2[C@H](NC(=O)C3(N)CCCCC3)C(=O)N2[C@H]1C(O)=O,7.36,2.45,0.9138138523837167,0.04139268515822508,-0.46852108295774486,-0.5376020021010439,-0.5376020021010439,-0.46852108295774486,0.04139268515822508,0.9138138523837167,1.8976270912904414,2.890979596989689,-1.85,-1.63,-1.36,-1.29,-1.29,-1.38,-1.8,-2.34,-2.51,-2.54,0.2787536009528289,-0.8171,2.2612628687924934,,1.0,1.0,1.0
CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(O)=O,-1.32,2.45,-0.3279021420642826,-0.2218487496163564,0.3010299956639812,1.2041199826559248,2.1760912590556813,2.9894498176666917,3.0,3.0,3.0,3.0,1.9,1.78,1.26,0.36,-0.61,-1.42,-1.77,-1.83,-1.83,-1.83,-0.6777807052660807,-0.8956,2.3334472744967503,,1.0,1.0,1.0
CC1(C)S[C@@H]2[C@H](NC(=O)[C@@H](NC(=O)N3CCNC3=O)c4ccccc4)C(=O)N2[C@H]1C(O)=O,-0.65,2.44,-1.4436974992327127,-1.3362990746103518,-0.7958800173440752,0.07918124604762482,1.0791812460476249,1.8692317197309762,2.2041199826559246,2.255272505103306,2.278753600952829,2.278753600952829,0.8,0.69,0.17,-0.74,-1.7,-2.51,-2.86,-2.91,-2.92,-2.92,,-0.7255,,,1.0,1.0,1.0
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(O)=O,6.81,2.44,0.7993405494535817,-0.09691001300805639,-0.6020599913279624,-0.6989700043360187,-0.6989700043360187,-0.585026652029182,-0.060480747381381476,0.8450980400142568,1.845098040014257,2.808210972924222,-1.58,-1.38,-1.1,-1.02,-1.02,-1.13,-1.6,-2.11,-2.25,-2.27,1.0043213737826426,-0.8956,,,1.0,1.0,1.0
CC1(C)[C@@H](C=C(Br)Br)[C@H]1C(=O)O[C@H](C#N)c2cccc(Oc3ccccc3)c2,,,-4.180456064458132,-4.180456064458132,-4.180456064458132,-4.180456064458132,-4.180456064458132,-4.180456064458132,-4.180456064458132,-4.180456064458132,-4.180456064458132,-4.180456064458132,6.42,6.42,6.42,6.42,6.42,6.42,6.42,6.42,6.42,6.42,-2.9030899869919438,,,,0.0,0.0,0.0
CC1(C)[C@@H](C=C(Cl)Cl)[C@H]1C(=O)OCc2cccc(Oc3ccccc3)c2,,,-4.42021640338319,-4.42021640338319,-4.42021640338319,-4.42021640338319,-4.42021640338319,-4.42021640338319,-4.42021640338319,-4.42021640338319,-4.42021640338319,-4.42021640338319,7.64,7.64,7.64,7.64,7.64,7.64,7.64,7.64,7.64,7.64,-4.1605219526258015,0.7366,1.5314789170422551,2.342422680822206,1.0,0.0,0.0
CC1(C)[C@@H](N2[C@@H](CC2=O)[S]1(=O)=O)C(O)=O,-3.28,2.62,0.3222192947339193,0.414973347970818,0.8450980400142568,1.7075701760979363,2.6711728427150834,3.0,3.0,3.0,3.0,3.0,0.38,0.29,-0.14,-1.01,-1.98,-2.84,-3.27,-3.35,-3.36,-3.36,1.6857417386022637,,,,1.0,1.0,1.0
CC1(C)[C@@H](O)CC[C@@]2(C)[C@H]1CC[C@]3(C)[C@@H]2C(=O)C=C4[C@@H]5C[C@](C)(CC[C@]5(C)CC[C@@]34C)C(O)=O,,4.71,-2.886056647693163,-2.886056647693163,-2.853871964321762,-2.795880017344075,-2.408935392973501,-1.5686362358410126,-0.6020599913279624,0.2787536009528289,0.7481880270062004,0.8750612633917001,5.5,5.5,5.49,5.42,5.03,4.2,3.23,2.34,1.86,1.76,-2.7644715530924513,,,,1.0,0.0,1.0
CC1(C)[C@H](CC[C@@]2(C)[C@H]1CC[C@]3(C)[C@@H]2C(=O)C=C4[C@@H]5C[C@](C)(CC[C@]5(C)CC[C@@]34C)C(O)=O)O[C@H]6O[C@@H]([C@@H](O)[C@H](O)[C@H]6O[C@@H]7O[C@@H]([C@@H](O)[C@H](O)[C@H]7O)C(O)=O)C(O)=O,,2.76,-2.619788758288394,-2.537602002101044,-1.8860566476931633,-0.09691001300805639,2.0791812460476247,2.960470777534299,3.0,3.0,3.0,3.0,4.63,4.56,3.9,2.11,-0.06,-0.95,-1.09,-1.11,-1.11,-1.11,,,,,0.0,0.0,1.0
CC1(CCN2CCCCC2)C(=O)CCc3ccccc13,9.2,,2.432969290874406,2.432969290874406,2.432969290874406,2.4313637641589874,2.3979400086720375,2.1760912590556813,1.4771212547196624,0.5440680443502757,-0.24412514432750865,-0.6020599913279624,0.92,0.92,0.92,0.92,0.95,1.17,1.86,2.79,3.6,3.95,-1.3675427078152758,,,,1.0,1.0,0.0
CC12CC(O)C3(F)C(CCC4=CC(=O)C=CC34C)C1CCC2(O)C(=O)CO,,12.1,-1.1426675035687315,-1.1426675035687315,-1.1426675035687315,-1.1426675035687315,-1.1426675035687315,-1.1426675035687315,-1.1426675035687315,-1.1426675035687315,-1.1426675035687315,-1.1426675035687315,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.49,-1.090979145788844,,,,1.0,0.0,1.0
CC12CC3CC(C)(C1)CC(N)(C3)C2,10.79,,2.678518379040114,2.678518379040114,2.678518379040114,2.678518379040114,2.678518379040114,2.670245853074124,2.597695185925512,2.2041199826559246,1.3617278360175928,0.43136376415898736,-0.1,-0.1,-0.1,-0.1,-0.1,-0.09,-0.02,0.38,1.22,2.15,,0.6082,,2.37984917876283,1.0,1.0,0.0
CC12CCC(=O)C=C1C=CC3C2CCC4(C)C3CCC45CCC(=O)O5,,,-2.070581074285707,-2.070581074285707,-2.070581074285707,-2.070581074285707,-2.070581074285707,-2.070581074285707,-2.070581074285707,-2.070581074285707,-2.070581074285707,-2.070581074285707,3.51,3.51,3.51,3.51,3.51,3.51,3.51,3.51,3.51,3.51,-2.3767507096020997,,,,1.0,0.0,0.0
CC12CCC3C(CC=C4C=C(CCC34)OC5CCCC5)C1CCC2(O)C#C,,13.08,-3.3565473235138126,-3.3565473235138126,-3.3565473235138126,-3.3565473235138126,-3.3565473235138126,-3.3565473235138126,-3.3565473235138126,-3.3565473235138126,-3.3565473235138126,-3.3565473235138126,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,-2.6757175447023074,,,,1.0,0.0,1.0
CC12CCC3C(CCC4=CC(=O)C=CC34C)C1CCC2OC5=CCCC5,,,-3.408935392973501,-3.408935392973501,-3.408935392973501,-3.408935392973501,-3.408935392973501,-3.408935392973501,-3.408935392973501,-3.408935392973501,-3.408935392973501,-3.408935392973501,5.28,5.28,5.28,5.28,5.28,5.28,5.28,5.28,5.28,5.28,-3.0,,,,1.0,0.0,0.0
CC12CCC3C(CCc4cc(OC(=O)N(CCCl)CCCl)ccc34)C1CCC2O[P](O)(O)=O,-1.88,1.88,-2.537602002101044,-2.2441251443275085,-1.4436974992327127,-0.494850021680094,0.38021124171160603,0.9444826721501687,1.462397997898956,1.8325089127062364,1.8920946026904804,1.8920946026904804,3.8,3.49,2.71,1.75,0.87,0.31,-0.2,-0.56,-0.64,-0.64,-3.329754146925876,,,,1.0,1.0,1.0
CC1=C(C(c2cccc(c2)[N+]([O-])=O)C(=C(C)N1)[P]3(=O)OCC(C)(C)CO3)C(=O)OCCN(Cc4ccccc4)c5ccccc5,4.03,,0.3010299956639812,-0.2218487496163564,-1.6989700043360187,-2.744727494896694,-3.0861861476162833,-3.1191864077192086,-3.161150909262745,-3.161150909262745,-3.161150909262745,-3.161150909262745,2.33,2.86,4.35,5.4,5.73,5.78,5.78,5.78,5.78,5.78,,,,2.8732624594387266,0.0,1.0,0.0
CC1=C(C)C(=O)C(=C(C)C1=O)C(CCCCCC(O)=O)c2ccccc2,,4.76,-2.619788758288394,-2.6020599913279625,-2.6020599913279625,-2.537602002101044,-2.1739251972991736,-1.337242168318426,-0.36653154442041347,0.5185139398778874,1.0,1.1139433523068367,4.63,4.63,4.62,4.56,4.19,3.37,2.4,1.51,1.0,0.89,-2.444905551421681,,,,1.0,0.0,1.0
